Column1,oldspec,Abundance,SurveyUnits,SurveyType,SurveyYear,SurveyID,SiteName,Site,TruePlot,SiteCode,FireFreq,ConcatenatedPlot,Plot,ConcatPlot2,FireEvents,FirePeriod,FireStart,FireLast,FireType,FireSeason,GenusSpecies,genus,species,Family,symb,Fire Frequency Category
62716,Lespedeza virginica,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Lespedeza virginica,Lespedeza,virginica,Leguminosae,nfix,Medium
62717,Senna obtusifolia,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Senna obtusifolia,Senna,obtusifolia,Leguminosae,am,Medium
62718,Tephrosia spicata,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Tephrosia spicata,Tephrosia,spicata,Leguminosae,nfix,Medium
62719,Myrica cerifera,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Morella cerifera,Morella,cerifera,Myricaceae,nm,Medium
62720,Fraxinus americana,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Fraxinus americana,Fraxinus,americana,Oleaceae,am,Medium
62721,Aureolaria flava,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Aureolaria flava,Aureolaria,flava,Orobanchaceae,am,Medium
62722,Pinus echinata,1.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Pinus echinata,Pinus,echinata,Pinaceae,ecto,Medium
62723,Pinus taeda,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Pinus taeda,Pinus,taeda,Pinaceae,ecto,Medium
62724,Panicum anceps,1.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Panicum anceps,Panicum,anceps,Poaceae,am,Medium
62725,Saccharum brevibarbe,1.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Saccharum brevibarbe,Saccharum,brevibarbe,Poaceae,am,Medium
62726,Andropogon virginicus,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Andropogon virginicus,Andropogon,virginicus,Poaceae,am,Medium
62727,Dichanthelium aciculare,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Panicum aciculare,Panicum,aciculare,Poaceae,am,Medium
62728,Dichanthelium commutatum,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Panicum commutatum,Panicum,commutatum,Poaceae,am,Medium
62729,Sorghastrum elliottii,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Sorghastrum elliottii,Sorghastrum,elliottii,Poaceae,am,Medium
62730,Tridens flavus,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Tridens flavus,Tridens,flavus,Poaceae,am,Medium
62731,Andropogon gyrans,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Andropogon gyrans,Andropogon,gyrans,Poaceae,am,Medium
62732,Andropogon ternarius,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Andropogon ternarius,Andropogon,ternarius,Poaceae,am,Medium
62733,Aristida purpurascens,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Aristida purpurascens,Aristida,purpurascens,Poaceae,am,Medium
62734,Chasmanthium laxum,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Chasmanthium laxum,Chasmanthium,laxum,Poaceae,am,Medium
62735,Dichanthelium laxiflorum,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Panicum laxiflorum,Panicum,laxiflorum,Poaceae,am,Medium
62736,Dichanthelium ovale,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Panicum ovale,Panicum,ovale,Poaceae,am,Medium
62737,Dichanthelium sphaerocarpon,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Panicum sphaerocarpon,Panicum,sphaerocarpon,Poaceae,am,Medium
62738,Digitaria villosa,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Digitaria villosa,Digitaria,villosa,Poaceae,am,Medium
62739,Eragrostis spectabilis,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Eragrostis spectabilis,Eragrostis,spectabilis,Poaceae,am,Medium
62740,Gymnopogon ambiguus,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Gymnopogon ambiguus,Gymnopogon,ambiguus,Poaceae,am,Medium
62741,Paspalum floridanum,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Paspalum floridanum,Paspalum,floridanum,Poaceae,am,Medium
62742,Saccharum alopecuroides,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Saccharum alopecuroides,Saccharum,alopecuroides,Poaceae,am,Medium
62743,Setaria corrugata,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Setaria corrugata,Setaria,corrugata,Poaceae,am,Medium
62744,Sorghastrum nutans,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Sorghastrum nutans,Sorghastrum,nutans,Poaceae,am,Medium
62745,Sporobolus clandestinus,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Sporobolus clandestinus,Sporobolus,clandestinus,Poaceae,am,Medium
62746,Rubus flagellaris,3.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Rubus flagellaris,Rubus,flagellaris,Rosaceae,am,Medium
62747,Prunus serotina,1.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Prunus serotina,Prunus,serotina,Rosaceae,am,Medium
62748,Malus angustifolia,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Malus angustifolia,Malus,angustifolia,Rosaceae,am,Medium
62749,Rubus cuneifolius,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Rubus cuneifolius,Rubus,cuneifolius,Rosaceae,am,Medium
62750,Galium pilosum,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Galium pilosum,Galium,pilosum,Rubiaceae,am,Medium
62751,Mitchella repens,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Mitchella repens,Mitchella,repens,Rubiaceae,am,Medium
62752,Smilax bona-nox,3.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Smilax bona-nox,Smilax,bona-nox,Smilacaceae,am,Medium
62753,Smilax glauca,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Smilax glauca,Smilax,glauca,Smilacaceae,am,Medium
62754,Smilax smallii,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Smilax maritima,Smilax,maritima,Smilacaceae,am,Medium
62755,Smilax tamnoides,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Smilax tamnoides,Smilax,tamnoides,Smilacaceae,am,Medium
62756,Physalis arenicola,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Physalis arenicola,Physalis,arenicola,Solanaceae,am,Medium
62757,Glandularia canadensis,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Glandularia canadensis,Glandularia,canadensis,Verbenaceae,am,Medium
62758,Viola affinis,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Viola sororia,Viola,sororia,Violaceae,am,Medium
62759,Vitis rotundifolia,1.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Vitis rotundifolia,Vitis,rotundifolia,Vitaceae,am,Medium
62760,Parthenocissus quinquefolia,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Parthenocissus quinquefolia,Parthenocissus,quinquefolia,Vitaceae,am,Medium
62761,Vitis cinerea,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Vitis cinerea,Vitis,cinerea,Vitaceae,am,Medium
62762,Cyperus,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3A,U,0.3333333,W3AU-0.3333333,W3AU-0.3333333,W3A-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Cyperus NA,Cyperus,NA,Cyperaceae,am,Medium
62763,Ruellia caroliniensis,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Ruellia caroliniensis,Ruellia,caroliniensis,Acanthaceae,am,Medium
62764,Liquidambar styraciflua,17.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Liquidambar styraciflua,Liquidambar,styraciflua,Altingiaceae,am,Medium
62765,Rhus copallinum,17.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Rhus copallinum,Rhus,copallinum,Anacardiaceae,am,Medium
62766,Asimina parviflora,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Asimina parviflora,Asimina,parviflora,Annonaceae,am,Medium
62767,Sanicula canadensis,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Sanicula canadensis,Sanicula,canadensis,Apiaceae,am,Medium
62768,Asclepias tuberosa,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Asclepias tuberosa,Asclepias,tuberosa,Apocynaceae,am,Medium
62769,Asclepias verticillata,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Asclepias verticillata,Asclepias,verticillata,Apocynaceae,am,Medium
62770,Helianthemum carolinianum,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Helianthemum carolinianum,Helianthemum,carolinianum,Cistaceae,ecto,Medium
62771,Lechea minor,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Lechea minor,Lechea,minor,Cistaceae,ecto,Medium
62772,Commelina erecta,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Commelina erecta,Commelina,erecta,Commelinaceae,am,Medium
62773,Elephantopus elatus,3.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Elephantopus elatus,Elephantopus,elatus,Compositae,am,Medium
62774,Ageratina aromatica,1.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Ageratina aromatica,Ageratina,aromatica,Compositae,am,Medium
62775,Aster tortifolius,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Xylorhiza tortifolia,Xylorhiza,tortifolia,Compositae,am,Medium
62776,Eupatorium hyssopifolium,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Eupatorium hyssopifolium,Eupatorium,hyssopifolium,Compositae,am,Medium
62777,Solidago nemoralis,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Solidago nemoralis,Solidago,nemoralis,Compositae,am,Medium
62778,Solidago odora,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Solidago odora,Solidago,odora,Compositae,am,Medium
62779,Ambrosia artemisiifolia,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Ambrosia artemisiifolia,Ambrosia,artemisiifolia,Compositae,am,Medium
62780,Brickellia eupatorioides,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Brickellia eupatorioides,Brickellia,eupatorioides,Compositae,am,Medium
62781,Chrysopsis mariana,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Chrysopsis mariana,Chrysopsis,mariana,Compositae,am,Medium
62782,Conoclinium coelestinum,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Conoclinium coelestinum,Conoclinium,coelestinum,Compositae,am,Medium
62783,Helianthus angustifolius,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Helianthus angustifolius,Helianthus,angustifolius,Compositae,am,Medium
62784,Helianthus strumosus,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Helianthus hirsutus,Helianthus,hirsutus,Compositae,am,Medium
62785,Solidago canadensis,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Solidago canadensis,Solidago,canadensis,Compositae,am,Medium
62786,Jacquemontia tamnifolia,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Jacquemontia tamnifolia,Jacquemontia,tamnifolia,Convolvulaceae,am,Medium
62787,Cornus florida,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Cornus florida,Cornus,florida,Cornaceae,am,Medium
62788,Nyssa sylvatica,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Nyssa sylvatica,Nyssa,sylvatica,Cornaceae,am,Medium
62789,Scleria ciliata,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Scleria ciliata,Scleria,ciliata,Cyperaceae,am,Medium
62790,Carex floridana,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Carex floridana,Carex,floridana,Cyperaceae,am,Medium
62791,Cyperus filiculmis,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Cyperus filiculmis,Cyperus,filiculmis,Cyperaceae,am,Medium
62792,Cyperus plukenetii,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Cyperus plukenetii,Cyperus,plukenetii,Cyperaceae,am,Medium
62793,Rhynchospora harveyi,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Rhynchospora harveyi,Rhynchospora,harveyi,Cyperaceae,am,Medium
62794,Scleria oligantha,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Scleria oligantha,Scleria,oligantha,Cyperaceae,am,Medium
62795,Diospyros virginiana,1.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Diospyros virginiana,Diospyros,virginiana,Ebenaceae,am,Medium
62796,Vaccinium stamineum,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Vaccinium stamineum,Vaccinium,stamineum,Ericaceae,erm,Medium
62797,Cnidoscolus stimulosus,0.5,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Cnidoscolus urens,Cnidoscolus,urens,Euphorbiaceae,am,Medium
62798,Acalypha gracilens,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Acalypha gracilens,Acalypha,gracilens,Euphorbiaceae,am,Medium
62799,Chamaesyce nutans,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Euphorbia nutans,Euphorbia,nutans,Euphorbiaceae,am,Medium
62800,Tragia urens,0.1,percent,Percent cover,2007,93,"Tall Timbers Research Station, FL, USA",TallTimbers,W3B,U,0.3333333,W3BU-0.3333333,W3BU-0.3333333,W3B-0.3333333,15.66667,47,1960,2007,P,FEB-APR,Tragia urens,Tragia,urens,Euphorbiaceae,am,Medium
